web-scraper-order,web-scraper-start-url,categories,categories-href,subcat,subcat-href,products,products-href,name_product,price_euro,unit,Attributes,ingridients,cat_name,sub_cat_name,price_cent,weight,kcal
"1675708568-3409","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","2.25ca. 98 g","https://www.ah.nl/producten/product/wi137935/ah-goudsalami","AH Goudsalami","2","ca. 98 gPrijs per KG € 22,99","Beter Leven 1 Ster","Ingrediënten: varkensvleesª, zout, rundvlees, specerijen, dieetzout (kaliumchloride), glucosestroop, rodebietensapconcentraat, dextrose, antioxidant (natriumascorbaat [E301]), conserveermiddel (natriumnitriet [E250]), zuursel, rook. ªBeter Leven keurmerk 1 ster. 
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 3.08g per 100 gram
Voor 100 g goudsalami is 116 g varkensvlees en 3 g rundvlees gebruikt.","Kaas, vleeswaren, tapas","Vleeswaren","25","98 Gram","1248 kJ (301 kcal)"
"1675708568-3410","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","2.25ca. 98 g","https://www.ah.nl/producten/product/wi137935/ah-goudsalami","AH Goudsalami","2","ca. 98 gPrijs per KG € 22,99","Glutenvrij","Ingrediënten: varkensvleesª, zout, rundvlees, specerijen, dieetzout (kaliumchloride), glucosestroop, rodebietensapconcentraat, dextrose, antioxidant (natriumascorbaat [E301]), conserveermiddel (natriumnitriet [E250]), zuursel, rook. ªBeter Leven keurmerk 1 ster. 
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 3.08g per 100 gram
Voor 100 g goudsalami is 116 g varkensvlees en 3 g rundvlees gebruikt.","Kaas, vleeswaren, tapas","Vleeswaren","25","98 Gram","1248 kJ (301 kcal)"
"1675708568-3411","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","2.25ca. 98 g","https://www.ah.nl/producten/product/wi137935/ah-goudsalami","AH Goudsalami","2","ca. 98 gPrijs per KG € 22,99","Lactosevrij","Ingrediënten: varkensvleesª, zout, rundvlees, specerijen, dieetzout (kaliumchloride), glucosestroop, rodebietensapconcentraat, dextrose, antioxidant (natriumascorbaat [E301]), conserveermiddel (natriumnitriet [E250]), zuursel, rook. ªBeter Leven keurmerk 1 ster. 
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 3.08g per 100 gram
Voor 100 g goudsalami is 116 g varkensvlees en 3 g rundvlees gebruikt.","Kaas, vleeswaren, tapas","Vleeswaren","25","98 Gram","1248 kJ (301 kcal)"
"1675708570-3412","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","1.79ca. 115 g","https://www.ah.nl/producten/product/wi171465/ah-leverworst-gesneden","AH Leverworst gesneden","1","ca. 115 gPrijs per KG € 15,59","Beter Leven 1 Ster","Ingrediënten: 26% varkenslever, 22% varkensvlees, varkenscollageen, water, varkensspek, aardappelzetmeel, zout, specerijen (MOSTERD), kruiden, dextrose, voedingszuur (E325), varkenshemoglobine, suiker, natuurlijk aroma, gedeeltelijk geharde zonnebloemolie, ui, gistextract, prei, conserveermiddel (E250)

Allergie-informatie: bevat mosterd.","Kaas, vleeswaren, tapas","Vleeswaren","79","1 Stuks (piece)","1190 kJ (290 kcal)"
"1675708570-3413","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","1.79ca. 115 g","https://www.ah.nl/producten/product/wi171465/ah-leverworst-gesneden","AH Leverworst gesneden","1","ca. 115 gPrijs per KG € 15,59","Glutenvrij","Ingrediënten: 26% varkenslever, 22% varkensvlees, varkenscollageen, water, varkensspek, aardappelzetmeel, zout, specerijen (MOSTERD), kruiden, dextrose, voedingszuur (E325), varkenshemoglobine, suiker, natuurlijk aroma, gedeeltelijk geharde zonnebloemolie, ui, gistextract, prei, conserveermiddel (E250)

Allergie-informatie: bevat mosterd.","Kaas, vleeswaren, tapas","Vleeswaren","79","1 Stuks (piece)","1190 kJ (290 kcal)"
"1675708570-3414","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","1.79ca. 115 g","https://www.ah.nl/producten/product/wi171465/ah-leverworst-gesneden","AH Leverworst gesneden","1","ca. 115 gPrijs per KG € 15,59","Melkvrij","Ingrediënten: 26% varkenslever, 22% varkensvlees, varkenscollageen, water, varkensspek, aardappelzetmeel, zout, specerijen (MOSTERD), kruiden, dextrose, voedingszuur (E325), varkenshemoglobine, suiker, natuurlijk aroma, gedeeltelijk geharde zonnebloemolie, ui, gistextract, prei, conserveermiddel (E250)

Allergie-informatie: bevat mosterd.","Kaas, vleeswaren, tapas","Vleeswaren","79","1 Stuks (piece)","1190 kJ (290 kcal)"
"1675708572-3415","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","1.96ca. 120 g","https://www.ah.nl/producten/product/wi127493/ah-ardenner-boterhamworst","AH Ardenner boterhamworst","1","ca. 120 gPrijs per KG € 16,58","Beter Leven 1 Ster","Ingrediënten: 74% varkensvleesª, water, aardappelzetmeel, zout, varkensspekª, varkenseiwit, stabilisator (trifosfaat [E451], difosfaat [E450]), specerijen, lavas, dieetzout (kaliumchloride), glucosestroop, dextrose, natuurlijk aroma, aroma, gistextract, chicoreivezel, antioxidant (natriumascorbaat [E301]), zuurteregelaar (kaliumacetaat [E261], kaliumlactaat [E326], glucono-delta-lacton [E575]), conserveermiddel (natriumnitriet [E250]), rook. ªBeter Leven keurmerk 1 ster.
Waarvan toegevoegde suikers 0.2g per 100 gram en waarvan toegevoegd zout 1.80g per 100 gram","Kaas, vleeswaren, tapas","Vleeswaren","96","118 Gram","1149 kJ (277 kcal)"
"1675708572-3416","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","1.96ca. 120 g","https://www.ah.nl/producten/product/wi127493/ah-ardenner-boterhamworst","AH Ardenner boterhamworst","1","ca. 120 gPrijs per KG € 16,58","Glutenvrij","Ingrediënten: 74% varkensvleesª, water, aardappelzetmeel, zout, varkensspekª, varkenseiwit, stabilisator (trifosfaat [E451], difosfaat [E450]), specerijen, lavas, dieetzout (kaliumchloride), glucosestroop, dextrose, natuurlijk aroma, aroma, gistextract, chicoreivezel, antioxidant (natriumascorbaat [E301]), zuurteregelaar (kaliumacetaat [E261], kaliumlactaat [E326], glucono-delta-lacton [E575]), conserveermiddel (natriumnitriet [E250]), rook. ªBeter Leven keurmerk 1 ster.
Waarvan toegevoegde suikers 0.2g per 100 gram en waarvan toegevoegd zout 1.80g per 100 gram","Kaas, vleeswaren, tapas","Vleeswaren","96","118 Gram","1149 kJ (277 kcal)"
"1675708572-3417","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","1.96ca. 120 g","https://www.ah.nl/producten/product/wi127493/ah-ardenner-boterhamworst","AH Ardenner boterhamworst","1","ca. 120 gPrijs per KG € 16,58","Lactosevrij","Ingrediënten: 74% varkensvleesª, water, aardappelzetmeel, zout, varkensspekª, varkenseiwit, stabilisator (trifosfaat [E451], difosfaat [E450]), specerijen, lavas, dieetzout (kaliumchloride), glucosestroop, dextrose, natuurlijk aroma, aroma, gistextract, chicoreivezel, antioxidant (natriumascorbaat [E301]), zuurteregelaar (kaliumacetaat [E261], kaliumlactaat [E326], glucono-delta-lacton [E575]), conserveermiddel (natriumnitriet [E250]), rook. ªBeter Leven keurmerk 1 ster.
Waarvan toegevoegde suikers 0.2g per 100 gram en waarvan toegevoegd zout 1.80g per 100 gram","Kaas, vleeswaren, tapas","Vleeswaren","96","118 Gram","1149 kJ (277 kcal)"
"1675708573-3418","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","2.39150 g","https://www.ah.nl/producten/product/wi197444/ah-kipgrillworst","AH Kipgrillworst","2","150 gPrijs per KG € 15,93","Beter Leven 1 Ster","Ingrediënten: 79% kippenvlees, water, zetmeel (aardappel, maïs), zout, kipcollageen, voedingszuur (kaliumlactaat [E326]), dextrose, antioxidant (natriumerythorbaat [E316]), conserveermiddel (natriumacetaat [E262], natriumnitriet [E250]), stabilisator (trifosfaat [E451]), specerijen, gistextract, rijstebloem, extract van paprika, oregano.
Waarvan toegevoegde suikers 0.9g per 100 gram en waarvan toegevoegd zout 1.90g per 100 gram","Kaas, vleeswaren, tapas","Vleeswaren","39","150 Gram","768 kJ (184 kcal)"
"1675708573-3419","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","2.39150 g","https://www.ah.nl/producten/product/wi197444/ah-kipgrillworst","AH Kipgrillworst","2","150 gPrijs per KG € 15,93","Beter voor Kip, Natuur & Boer","Ingrediënten: 79% kippenvlees, water, zetmeel (aardappel, maïs), zout, kipcollageen, voedingszuur (kaliumlactaat [E326]), dextrose, antioxidant (natriumerythorbaat [E316]), conserveermiddel (natriumacetaat [E262], natriumnitriet [E250]), stabilisator (trifosfaat [E451]), specerijen, gistextract, rijstebloem, extract van paprika, oregano.
Waarvan toegevoegde suikers 0.9g per 100 gram en waarvan toegevoegd zout 1.90g per 100 gram","Kaas, vleeswaren, tapas","Vleeswaren","39","150 Gram","768 kJ (184 kcal)"
"1675708573-3420","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","2.39150 g","https://www.ah.nl/producten/product/wi197444/ah-kipgrillworst","AH Kipgrillworst","2","150 gPrijs per KG € 15,93","Glutenvrij","Ingrediënten: 79% kippenvlees, water, zetmeel (aardappel, maïs), zout, kipcollageen, voedingszuur (kaliumlactaat [E326]), dextrose, antioxidant (natriumerythorbaat [E316]), conserveermiddel (natriumacetaat [E262], natriumnitriet [E250]), stabilisator (trifosfaat [E451]), specerijen, gistextract, rijstebloem, extract van paprika, oregano.
Waarvan toegevoegde suikers 0.9g per 100 gram en waarvan toegevoegd zout 1.90g per 100 gram","Kaas, vleeswaren, tapas","Vleeswaren","39","150 Gram","768 kJ (184 kcal)"
"1675708573-3421","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","2.39150 g","https://www.ah.nl/producten/product/wi197444/ah-kipgrillworst","AH Kipgrillworst","2","150 gPrijs per KG € 15,93","Lactosevrij","Ingrediënten: 79% kippenvlees, water, zetmeel (aardappel, maïs), zout, kipcollageen, voedingszuur (kaliumlactaat [E326]), dextrose, antioxidant (natriumerythorbaat [E316]), conserveermiddel (natriumacetaat [E262], natriumnitriet [E250]), stabilisator (trifosfaat [E451]), specerijen, gistextract, rijstebloem, extract van paprika, oregano.
Waarvan toegevoegde suikers 0.9g per 100 gram en waarvan toegevoegd zout 1.90g per 100 gram","Kaas, vleeswaren, tapas","Vleeswaren","39","150 Gram","768 kJ (184 kcal)"
"1675708576-3422","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","2.29ca. 125 g","https://www.ah.nl/producten/product/wi192853/ah-grillworst-kip","AH Grillworst kip","2","ca. 125 gPrijs per KG € 18,29","Beter Leven 1 Ster","Ingrediënten: kippenvlees, zetmeel (aardappel, tarwe), zout, voedingszuur (kaliumlactaat [E326]), natuurlijk aroma, dextrose, specerijen, stabilisator (difosfaat [E450], trifosfaat [E451]), antioxidant (natriumascorbaat [E301]), aroma, conserveermiddel (natriumnitriet [E250]). 
Waarvan toegevoegde suikers 1.1g per 100 gram en waarvan toegevoegd zout 1.76g per 100 gram","Kaas, vleeswaren, tapas","Vleeswaren","29","130 Gram","993 kJ (239 kcal)"
"1675708576-3423","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","2.29ca. 125 g","https://www.ah.nl/producten/product/wi192853/ah-grillworst-kip","AH Grillworst kip","2","ca. 125 gPrijs per KG € 18,29","Beter voor Kip, Natuur & Boer","Ingrediënten: kippenvlees, zetmeel (aardappel, tarwe), zout, voedingszuur (kaliumlactaat [E326]), natuurlijk aroma, dextrose, specerijen, stabilisator (difosfaat [E450], trifosfaat [E451]), antioxidant (natriumascorbaat [E301]), aroma, conserveermiddel (natriumnitriet [E250]). 
Waarvan toegevoegde suikers 1.1g per 100 gram en waarvan toegevoegd zout 1.76g per 100 gram","Kaas, vleeswaren, tapas","Vleeswaren","29","130 Gram","993 kJ (239 kcal)"
"1675708576-3424","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","2.29ca. 125 g","https://www.ah.nl/producten/product/wi192853/ah-grillworst-kip","AH Grillworst kip","2","ca. 125 gPrijs per KG € 18,29","Lactosevrij","Ingrediënten: kippenvlees, zetmeel (aardappel, tarwe), zout, voedingszuur (kaliumlactaat [E326]), natuurlijk aroma, dextrose, specerijen, stabilisator (difosfaat [E450], trifosfaat [E451]), antioxidant (natriumascorbaat [E301]), aroma, conserveermiddel (natriumnitriet [E250]). 
Waarvan toegevoegde suikers 1.1g per 100 gram en waarvan toegevoegd zout 1.76g per 100 gram","Kaas, vleeswaren, tapas","Vleeswaren","29","130 Gram","993 kJ (239 kcal)"
"1675708578-3425","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","2.09120 g","https://www.ah.nl/producten/product/wi150883/kips-smeerleverworst-kleintje","Kips Smeerleverworst kleintje","2","120 gPrijs per KG € 17,42","Beter Leven 1 Ster","Ingrediënten: varkenslever* 38%, varkensvlees* 20%, water, varkensspek*, varkenszwoerd*, tomatenpuree, zout, emulgator: E472c, varkenshemoglobine, dextrose, suiker, gebakken uien (uien, palmolie, TARWEMEEL, zout), specerijen, antioxidanten: E300, E316, kruiden, aroma, gehydrolyseerd plantaardig eiwit (SOJA, maïs), conserveermiddel: E250. * = Beter Leven keurmerk 1 ster. E is een door de EU goedgekeurde hulpstof.","Kaas, vleeswaren, tapas","Vleeswaren","09","6 Stuks (piece). 120 Gram","1032 kJ (249 kcal)"
"1675708580-3426","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","4.79200 gBiologisch","https://www.ah.nl/producten/product/wi130257/ah-biologisch-spekreepjes","AH Biologisch Spekreepjes","4","200 gPrijs per KG € 23,95","Biologisch","Ingrediënten: 96% varkensvlees*, zeezout, zuurteregelaar (natriumlactaat [E325]), antioxidant (ascorbinezuur [E300]), specerijen*, conserveermiddel (natriumnitriet [E250]), beukenhoutrook. 
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 1.99g per 100 gram
EU/niet-EU Landbouw 
*Van biologische oorsprong.","Kaas, vleeswaren, tapas","Vleeswaren","79","200 Gram","1465 kJ (354 kcal)"
"1675708580-3427","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","4.79200 gBiologisch","https://www.ah.nl/producten/product/wi130257/ah-biologisch-spekreepjes","AH Biologisch Spekreepjes","4","200 gPrijs per KG € 23,95","Beter Leven 3 Ster","Ingrediënten: 96% varkensvlees*, zeezout, zuurteregelaar (natriumlactaat [E325]), antioxidant (ascorbinezuur [E300]), specerijen*, conserveermiddel (natriumnitriet [E250]), beukenhoutrook. 
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 1.99g per 100 gram
EU/niet-EU Landbouw 
*Van biologische oorsprong.","Kaas, vleeswaren, tapas","Vleeswaren","79","200 Gram","1465 kJ (354 kcal)"
"1675708580-3428","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","4.79200 gBiologisch","https://www.ah.nl/producten/product/wi130257/ah-biologisch-spekreepjes","AH Biologisch Spekreepjes","4","200 gPrijs per KG € 23,95","Glutenvrij","Ingrediënten: 96% varkensvlees*, zeezout, zuurteregelaar (natriumlactaat [E325]), antioxidant (ascorbinezuur [E300]), specerijen*, conserveermiddel (natriumnitriet [E250]), beukenhoutrook. 
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 1.99g per 100 gram
EU/niet-EU Landbouw 
*Van biologische oorsprong.","Kaas, vleeswaren, tapas","Vleeswaren","79","200 Gram","1465 kJ (354 kcal)"
"1675708580-3429","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","4.79200 gBiologisch","https://www.ah.nl/producten/product/wi130257/ah-biologisch-spekreepjes","AH Biologisch Spekreepjes","4","200 gPrijs per KG € 23,95","Lactosevrij","Ingrediënten: 96% varkensvlees*, zeezout, zuurteregelaar (natriumlactaat [E325]), antioxidant (ascorbinezuur [E300]), specerijen*, conserveermiddel (natriumnitriet [E250]), beukenhoutrook. 
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 1.99g per 100 gram
EU/niet-EU Landbouw 
*Van biologische oorsprong.","Kaas, vleeswaren, tapas","Vleeswaren","79","200 Gram","1465 kJ (354 kcal)"
"1675708582-3430","https://www.ah.nl/producten","","https://www.ah.nl/producten/kaas-vleeswaren-tapas","Vleeswaren","https://www.ah.nl/producten/kaas-vleeswaren-tapas/vleeswaren","1.89ca. 125 g","https://www.ah.nl/producten/product/wi188703/ah-boterhamworst","AH Boterhamworst","1","ca. 125 gPrijs per KG € 15,15","Beter Leven 1 Ster","Ingrediënten: 64% varkensvleesª, water, aardappelzetmeel, zuurteregelaar (kaliumacetaat [E261], natriumlactaat [E325], kaliumlactaat [E326], glucono-delta-lacton [E575]), varkensspekª, zout, specerijen, specerijenextract, gehydrolyseerd plantaardig eiwit (maïs, koolzaad), natuurlijk aroma, glucosestroop, dextrose, stabilisator (difosfaat [E450], trifosfaat [E451]), varkenseiwit, antioxidant (natriumascorbaat [E301]), conserveermiddel (natriumnitriet [E250]). ªBeter Leven keurmerk 1 ster.
Waarvan toegevoegde suikers 0.4g per 100 gram en waarvan toegevoegd zout 1.77g per 100 gram","Kaas, vleeswaren, tapas","Vleeswaren","89","125 Gram","1081 kJ (261 kcal)"
